time,UV
1.480370092523131,0.0
1.490372593148287,0.0
1.5003750937734432,0.0
1.5103775943985995,0.0
1.5203800950237558,0.0
1.530382595648912,0.0
1.5403850962740684,0.0
1.550387596899225,0.0
1.560390097524381,0.0
1.5703925981495372,0.0
1.5803950987746935,0.0
1.5903975993998498,0.0
1.600400100025006,0.0
1.6104026006501626,0.0
1.620405101275319,0.0
1.6304076019004752,0.0
1.6404101025256317,0.0
1.6504126031507875,0.0
1.660415103775944,0.0
1.6704176044011003,0.0
1.6804201050262566,0.0
1.690422605651413,0.0
1.7004251062765692,0.0
1.7104276069017257,0.0
1.7204301075268815,0.0
1.730432608152038,0.0
1.7404351087771943,0.0
1.7504376094023506,0.0
1.7604401100275069,0.0
1.7704426106526632,0.0
1.7804451112778197,0.0
1.7904476119029755,0.0
1.800450112528132,0.0
1.8104526131532883,0.0
1.8204551137784448,0.0
1.8304576144036009,0.0
1.8404601150287567,0.0
1.8504626156539132,0.0
1.8604651162790695,0.0
1.870467616904226,0.0
1.8804701175293823,0.0
1.8904726181545384,0.0
1.9004751187796949,0.0
1.9104776194048512,0.0
1.9204801200300077,0.0
1.930482620655164,0.0
1.94048512128032,0.0
1.9504876219054763,0.0
1.9604901225306328,0.0
1.9704926231557889,0.0
1.9804951237809447,0.0
1.9904976244061012,0.0
2.000500125031258,0.0
2.010502625656414,0.0
2.0205051262815705,0.0
2.0305076269067266,0.0
2.040510127531883,0.0
2.050512628157039,0.0
2.060515128782196,0.0
2.070517629407352,0.0
2.080520130032508,0.0
2.0905226306576643,0.0
2.100525131282821,0.0
2.110527631907977,0.0
2.1205301325331334,0.0
2.130532633158289,0.0
2.140535133783446,0.0
2.150537634408602,0.0
2.1605401350337585,0.0
2.1705426356589146,0.0
2.180545136284071,0.0
2.190547636909227,0.0
2.200550137534384,0.0
2.21055263815954,0.0
2.220555138784696,0.0
2.2305576394098523,0.0
2.240560140035009,0.0
2.250562640660165,0.0
2.2605651412853214,0.0
2.270567641910477,0.0
2.280570142535634,0.0
2.29057264316079,0.0
2.3005751437859465,0.0
2.3105776444111026,0.0
2.320580145036259,0.0
2.330582645661415,0.0
2.340585146286572,0.0
2.350587646911728,0.0
2.360590147536884,0.0
2.3705926481620403,0.0
2.380595148787197,0.0
2.390597649412353,0.0
2.4006001500375094,0.0
2.410602650662665,0.0
2.420605151287822,0.0
2.430607651912978,0.0
2.4406101525381345,0.0
2.4506126531632906,0.0
2.460615153788447,0.0
2.470617654413603,0.0
2.48062015503876,0.0
2.490622655663916,0.0
2.500625156289072,0.0
2.5106276569142283,0.0
2.520630157539385,0.0
2.530632658164541,0.0
2.5406351587896974,0.0
2.550637659414853,0.0
2.56064016004001,0.0
2.5706426606651664,0.0
2.5806451612903225,0.0
2.590647661915479,0.0
2.600650162540635,0.0
2.610652663165792,0.0
2.620655163790948,0.0
2.630657664416104,0.0
2.64066016504126,0.0
2.6506626656664167,0.0
2.660665166291573,0.0
2.6706676669167293,0.0
2.6806701675418854,0.0
2.690672668167042,0.0
2.700675168792198,0.0
2.7106776694173544,0.0
2.7206801700425105,0.0
2.730682670667667,0.0
2.740685171292823,0.0
2.75068767191798,0.0
2.760690172543136,0.0
2.770692673168292,0.0
2.780695173793448,0.0
2.7906976744186047,0.0
2.800700175043761,0.0
2.8107026756689173,0.0
2.8207051762940734,0.0
2.83070767691923,0.0
2.840710177544386,0.0
2.8507126781695424,0.0
2.8607151787946985,0.0
2.870717679419855,0.0
2.880720180045011,0.0
2.890722680670168,0.0
2.900725181295324,0.0
2.91072768192048,0.0
2.920730182545636,0.0
2.9307326831707927,0.0
2.940735183795949,0.0
2.9507376844211053,0.0
2.9607401850462614,0.0
2.970742685671418,0.0
2.980745186296574,0.0
2.9907476869217304,0.0
3.0007501875468865,0.0
3.010752688172043,0.0
3.020755188797199,0.0
3.030757689422356,0.0
3.040760190047512,0.0
3.050762690672668,0.0
3.060765191297824,0.0
3.0707676919229807,0.0
3.0807701925481368,0.0
3.0907726931732933,0.0
3.1007751937984493,0.0
3.110777694423606,0.0
3.120780195048762,0.0
3.1307826956739184,0.0
3.1407851962990745,0.0
3.150787696924231,0.0
3.160790197549387,0.0
3.170792698174544,0.0
3.1807951987997,0.0
3.190797699424856,0.0
3.200800200050012,0.0
3.2108027006751687,0.0
3.220805201300325,0.0
3.2308077019254813,0.0
3.240810202550638,0.0
3.250812703175794,0.0
3.2608152038009504,0.0
3.2708177044261064,0.0
3.280820205051263,0.0
3.290822705676419,0.0
3.3008252063015755,0.0
3.310827706926732,0.0
3.320830207551888,0.0
3.330832708177044,0.0
3.3408352088022006,0.0
3.3508377094273567,0.0
3.360840210052513,0.0
3.3708427106776693,0.0
3.380845211302826,0.0
3.390847711927982,0.0
3.4008502125531384,0.0
3.4108527131782944,0.0
3.420855213803451,0.0
3.430857714428607,0.0
3.4408602150537635,0.0
3.45086271567892,0.0
3.460865216304076,0.0
3.470867716929232,0.0
3.4808702175543886,0.0
3.4908727181795447,0.0
3.500875218804701,0.0
3.5108777194298573,0.0
3.5208802200550138,0.0
3.53088272068017,0.0
3.5408852213053263,0.0
3.5508877219304824,0.0
3.560890222555639,0.0
3.570892723180795,0.0
3.5808952238059515,0.0
3.590897724431108,0.0
3.600900225056264,0.0
3.61090272568142,0.0
3.6209052263065766,0.0
3.6309077269317327,0.0
3.640910227556889,0.0
3.650912728182045,0.0
3.6609152288072018,0.0
3.670917729432358,0.0
3.6809202300575135,0.0
3.6909227306826704,0.0
3.700925231307827,0.0
3.710927731932983,0.0
3.72093023255814,0.0
3.730932733183296,0.0
3.740935233808452,0.0
3.750937734433608,0.0
3.7609402350587646,0.0
3.7709427356839207,0.0
3.780945236309077,0.0
3.790947736934233,0.0
3.8009502375593898,0.0
3.810952738184546,0.0
3.8209552388097023,0.0
3.8309577394348575,0.0
3.840960240060015,0.0
3.8509627406851714,0.0
3.860965241310328,0.0
3.870967741935484,0.0
3.88097024256064,0.0
3.890972743185797,0.0
3.9009752438109526,0.0
3.910977744436109,0.0
3.920980245061265,0.0
3.9309827456864217,0.0
3.9409852463115778,0.0
3.9509877469367343,0.0
3.9609902475618894,0.0
3.970992748187047,0.0
3.980995248812203,0.0
3.99099774943736,0.0
4.001000250062516,0.0
4.011002750687672,0.0
4.021005251312828,0.0
4.0310077519379846,0.0
4.041010252563141,0.0
4.051012753188297,0.0
4.061015253813453,0.0
4.07101775443861,0.0
4.081020255063766,0.0
4.091022755688922,0.0
4.101025256314078,0.0
4.111027756939235,0.0
4.121030257564391,0.0
4.131032758189547,0.0
4.141035258814704,0.0
4.15103775943986,0.0
4.1610402600650165,0.0
4.171042760690172,0.0
4.181045261315329,0.0
4.191047761940485,0.0
4.201050262565642,0.0
4.211052763190797,0.0
4.221055263815954,0.0
4.23105776444111,0.0
4.241060265066267,0.0
4.251062765691422,0.0
4.261065266316579,0.0
4.271067766941735,0.0
4.281070267566892,0.0
4.291072768192048,0.0
4.301075268817204,0.0
4.3110777694423605,0.0
4.321080270067517,0.0
4.331082770692673,0.0
4.341085271317829,0.0
4.351087771942986,0.0
4.361090272568142,0.0
4.371092773193298,0.0
4.381095273818454,0.0
4.391097774443611,0.0
4.401100275068767,0.0
4.411102775693923,0.0
4.42110527631908,0.0
4.431107776944236,0.0
4.4411102775693925,0.0
4.451112778194548,0.0
4.461115278819705,0.0
4.471117779444861,0.0
4.481120280070018,0.0
4.491122780695174,0.0
4.50112528132033,0.0
4.511127781945486,0.0
4.521130282570643,0.0
4.531132783195799,0.0
4.541135283820955,0.0
4.551137784446111,0.0
4.561140285071268,0.0
4.571142785696424,0.0
4.58114528632158,0.0
4.5911477869467365,0.0
4.601150287571893,0.0
4.6111527881970495,0.0
4.621155288822205,0.0
4.631157789447362,0.0
4.641160290072518,0.0
4.651162790697675,0.0
4.66116529132283,0.0
4.671167791947987,0.0
4.681170292573143,0.0
4.6911727931983,0.0
4.701175293823456,0.0
4.711177794448612,0.0
4.7211802950737685,0.0
4.731182795698925,0.0
4.741185296324081,0.0
4.751187796949237,0.0
4.761190297574394,0.0
4.77119279819955,0.0
4.781195298824706,0.0
4.791197799449862,0.0
4.801200300075019,0.0
4.811202800700175,0.0
4.821205301325331,0.0
4.831207801950487,0.0
4.841210302575644,0.0
4.8512128032008,0.0
4.861215303825956,0.0
4.8712178044511125,0.0
4.881220305076269,0.0
4.8912228057014255,0.0
4.901225306326581,0.0
4.911227806951738,0.0
4.921230307576894,0.0
4.931232808202051,0.0
4.941235308827206,0.0
4.951237809452363,0.0
4.961240310077519,0.0
4.971242810702676,0.0
4.981245311327831,0.0
4.991247811952988,0.0
5.0012503125781445,0.0
5.011252813203301,0.0
5.021255313828457,0.0
5.031257814453613,0.0
5.04126031507877,0.0
5.051262815703926,0.0
5.061265316329082,0.0
5.071267816954238,0.0
5.081270317579395,0.0
5.091272818204551,0.0
5.101275318829707,0.0
5.111277819454863,0.0
5.12128032008002,0.0
5.131282820705176,0.0
5.141285321330333,0.0
5.1512878219554885,0.0
5.161290322580645,0.0
5.1712928232058015,0.0
5.181295323830958,0.0
5.191297824456114,0.0
5.20130032508127,0.0
5.211302825706427,0.0
5.221305326331583,0.0
5.231307826956739,0.0
5.241310327581895,0.0
5.251312828207052,0.0
5.261315328832208,0.0
5.271317829457364,0.0
5.28132033008252,0.0
5.291322830707677,0.0
5.3013253313328335,0.0
5.311327831957989,0.0
5.321330332583146,0.0
5.331332833208302,0.0
5.341335333833459,0.0
5.351337834458614,0.0
5.361340335083771,0.0
5.371342835708927,0.0
5.381345336334084,0.0
5.391347836959239,0.0
5.401350337584396,0.0
5.411352838209552,0.0
5.421355338834709,0.0
5.4313578394598645,0.0
5.441360340085021,0.0
5.4513628407101775,0.0
5.461365341335334,0.0
5.47136784196049,0.0
5.481370342585646,0.0
5.491372843210803,0.0
5.501375343835959,0.0
5.511377844461115,0.0
5.521380345086271,0.0
5.531382845711428,0.0
5.541385346336584,0.0
5.55138784696174,0.0
5.561390347586896,0.0
5.571392848212053,0.0
5.5813953488372094,0.0
5.591397849462365,0.0
5.601400350087522,0.0
5.611402850712678,0.0
5.621405351337835,0.0
5.63140785196299,0.0
5.641410352588147,0.0
5.651412853213303,0.0
5.66141535383846,0.0
5.671417854463615,0.0
5.681420355088772,0.0
5.691422855713928,0.0
5.701425356339085,0.0
5.7114278569642405,0.0
5.721430357589397,0.0
5.7314328582145535,0.0
5.74143535883971,0.0
5.751437859464866,0.0
5.761440360090022,0.0
5.771442860715179,0.0
5.781445361340335,0.0
5.791447861965492,0.0
5.801450362590647,0.0
5.811452863215804,0.0
5.82145536384096,0.0
5.831457864466117,0.0
5.841460365091272,0.0
5.851462865716429,0.0
5.861465366341585,0.0
5.871467866966742,0.0
5.881470367591898,0.0
5.891472868217054,0.0
5.901475368842211,0.0
5.911477869467367,0.0
5.921480370092523,0.0
5.931482870717679,0.0
5.941485371342836,0.0
5.951487871967992,0.0
5.961490372593148,4.4466e-319
5.971492873218304,1.926856e-318
5.981495373843461,7.855644e-318
5.991497874468617,2.816174e-317
6.001500375093773,1.0078939e-316
6.0115028757189295,3.61656053e-316
6.021505376344086,1.29736698e-315
6.0315078769692425,4.648169596e-315
6.041510377594398,1.6633214033e-314
6.051512878219555,5.945240136e-314
6.061515378844711,2.1226735028e-313
6.071517879469868,7.57030158984e-313
6.081520380095023,2.696872149794e-312
6.09152288072018,9.5967731004e-312
6.101525381345336,3.411203223868e-311
6.111527881970493,1.21117662424337e-310
6.121530382595648,4.2956104929322e-310
6.131532883220805,1.521807904096464e-309
6.141535383845961,5.385329781161235e-309
6.151537884471118,1.903628941047384e-308
6.1615403850962736,6.721556018773142e-308
6.17154288572143,2.3706905846624228e-307
6.181545386346587,8.352134059610496e-307
6.191547886971743,2.9392570464945616e-306
6.201550387596899,1.0332257233342053e-305
6.211552888222055,3.6280259325731325e-305
6.221555388847212,1.2725155173233934e-304
6.231557889472368,4.4583414147569256e-304
6.241560390097524,1.5602747921061847e-303
6.25156289072268,5.454392592391936e-303
6.261565391347837,1.9046239001986007e-302
6.271567891972993,6.643387725578316e-302
6.281570392598149,2.3146615879613844e-301
6.2915728932233055,8.055693699227945e-301
6.301575393848462,2.8005022173328058e-300
6.3115778944736185,9.72492887049022e-300
6.321580395098774,3.37329624795834e-299
6.331582895723931,1.1687996440313943e-298
6.341585396349087,4.045229784961527e-298
6.351587896974244,1.398504476040932e-297
6.361590397599399,4.8294988223991394e-297
6.371592898224556,1.6659340631698492e-296
6.381595398849712,5.740253770614093e-296
6.391597899474869,1.975704176436015e-295
6.401600400100024,6.792509976555743e-295
6.411602900725181,2.3326855241578598e-294
6.421605401350337,8.002020257151176e-294
6.431607901975494,2.741957014315872e-293
6.44161040260065,9.385105990753852e-293
6.451612903225806,3.2087454505313714e-292
6.461615403850963,1.095844406843661e-291
6.471617904476119,3.738350956684732e-291
6.481620405101276,1.2738808005651376e-290
6.491622905726431,4.336057779575752e-290
6.501625406351588,1.474276275618411e-289
6.511627906976744,5.007030548822299e-289
6.521630407601901,1.6986314242820528e-288
6.531632908227056,5.756196572882045e-288
6.541635408852213,1.948451629936958e-287
6.551637909477369,6.588115309953746e-287
6.561640410102526,2.225103956779561e-286
6.5716429107276815,7.506836758137329e-286
6.581645411352838,2.529770886094841e-285
6.5916479119779945,8.515751142094195e-285
6.601650412603151,2.8634017519069273e-284
6.611652913228307,9.61743291066103e-284
6.621655413853463,3.2266629279117634e-283
6.63165791447862,1.0813482674633584e-282
6.641660415103776,3.619888005124426e-282
6.651662915728932,1.2104371277658632e-281
6.661665416354088,4.04302936606926e-281
6.671667916979245,1.3489290674176997e-280
6.681670417604401,4.49561269679473e-280
6.691672918229557,1.496601665603541e-279
6.701675418854713,4.976696072726008e-279
6.71167791947987,1.6530788693906966e-278
6.721680420105026,5.4848352993789256e-278
6.731682920730182,1.817821221346569e-277
6.7416854213553385,6.018057176417111e-277
6.751687921980495,1.9901188488665322e-276
6.761690422605652,6.573842277549048e-276
6.771692923230807,2.169087698775403e-275
6.781695423855964,7.149118695188593e-275
6.79169792448112,2.353669444662365e-274
6.801700425106277,7.740267987267559e-274
6.811702925731432,2.5426354167677334e-273
6.821705426356589,8.343144285374149e-273
6.831707926981745,2.734594806437594e-272
6.841710427606902,8.953107184390441e-272
6.8517129282320575,2.92800728118861e-271
6.861715428857214,9.565068642359092e-271
6.8717179294823705,3.1212000157573404e-270
6.881720430107527,1.0173553687031384e-269
6.891722930732683,3.3123890029806464e-269
6.901725431357839,1.0772774267377427e-268
6.911727931982996,3.499704361398737e-268
6.921730432608152,1.135671512093131e-267
6.931732933233308,3.6812192093001738e-267
6.941735433858464,1.1919230069676902e-266
6.951737934483621,3.854981533887466e-266
6.961740435108777,1.2454146728016742e-265
6.971742935733933,4.019048355377098e-265
6.981745436359089,1.2955377225235084e-264
6.991747936984246,4.171521375060624e-264
7.001750437609402,1.3417032229833567e-263
7.011752938234558,4.310583209325477e-263
7.0217554388597145,1.3833535331297921e-262
7.031757939484871,4.43453325289746e-262
7.041760440110028,1.4199734698241708e-261
7.051762940735184,4.541822187879948e-261
7.06176544136034,1.4511008901380757e-260
7.071767941985496,4.6310841628224776e-260
7.081770442610653,1.4763363869817146e-259
7.091772943235809,4.7011657091014826e-259
7.101775443860965,1.495351814023644e-258
7.111777944486121,4.75115053940472e-258
7.121780445111278,1.5078973856722905e-257
7.131782945736434,4.780379483305941e-257
7.14178544636159,1.513807137403279e-256
7.1517879469867465,4.7884649535946955e-256
7.161790447611903,1.5130025795765693e-255
7.17179294823706,4.775299499596868e-255
7.181795448862215,1.5054944322939548e-254
7.191797949487372,4.741058183578323e-254
7.201800450112528,1.49138238769286e-253
7.211802950737685,4.6861947067749663e-253
7.22180545136284,1.4708529070377761e-252
7.231807951987997,4.611431404907926e-252
7.241810452613153,1.4441751206729233e-251
7.25181295323831,4.517743421539591e-251
7.261815453863465,1.4116949568439698e-250
7.271817954488622,4.4063375440450176e-250
7.281820455113778,1.3738276784481712e-249
7.291822955738935,4.278626344222786e-249
7.30182545636409,1.3310490527329794e-248
7.311827956989247,4.136198397854443e-248
7.3218304576144035,1.2838854162790056e-247
7.33183295823956,3.9807854600736414e-247
7.341835458864716,1.2329029248838635e-246
7.351837959489872,3.8142275428287446e-246
7.361840460115029,1.1786962944315366e-245
7.371842960740185,3.638436875157322e-245
7.381845461365341,1.1218773441500865e-244
7.391847961990497,3.4553617263323324e-244
7.401850462615654,1.0630636479883569e-243
7.41185296324081,3.266951037184251e-243
7.421855463865966,1.0028675837877862e-242
7.431857964491122,3.075120739050627e-242
7.441860465116279,9.418860446116294e-242
7.4518629657414355,2.8817225465756638e-241
7.461865466366591,8.806910433412914e-241
7.471867966991748,2.688515894906072e-240
7.481870467616904,8.19821402213196e-240
7.491872968242061,2.4971435595551262e-239
7.501875468867216,7.5977567518805675e-239
7.511877969492373,2.3091113540590325e-238
7.521880470117529,7.010064048194326e-238
7.531882970742686,2.1257721530008607e-237
7.541885471367841,6.439157686356307e-237
7.551887971992998,1.9483143417701388e-236
7.561890472618154,5.888526246919346e-236
7.571892973243311,1.7777546551736092e-235
7.581895473868466,5.3611092360140646e-235
7.591897974493623,1.61493523948511e-234
7.6019004751187795,4.8592941637791396e-234
7.611902975743936,1.4605246607557869e-233
7.621905476369092,4.384925549198356e-233
7.631907976994248,1.3150224890220706e-232
7.641910477619405,3.939324557222603e-232
7.651912978244561,1.1787670156163225e-231
7.661915478869717,3.5233177787604465e-231
7.671917979494873,1.0519456097956183e-230
7.68192048012003,3.137273537067443e-230
7.691922980745186,9.346071914142195e-230
7.701925481370343,2.781144043718983e-229
7.711927981995498,8.266762873531494e-229
7.721930482620655,2.454511729352881e-228
7.7319329832458115,7.27968149128449e-228
7.741935483870968,2.156638131945288e-227
7.751937984496124,6.382044352441435e-227
7.76194048512128,1.8865138308753563e-226
7.771942985746437,5.5702900161198896e-226
7.781945486371593,1.6429080586604715e-225
7.791947986996749,4.840233937266091e-225
7.801950487621905,1.4244167946387069e-224
7.811952988247062,4.187216921341768e-224
7.821955488872218,1.229508335943568e-223
7.831957989497374,3.606244249999515e-223
7.84196049012253,1.056565541580093e-222
7.851962990747687,3.092113254011068e-222
7.861965491372843,9.039241465719578e-222
7.871967991997999,2.6395277378231296e-221
7.8819704926231555,7.699067374812568e-221
7.891972993248312,2.243198256159905e-220
7.9019754938734685,6.528521618627354e-220
7.911977994498624,1.8979277894547582e-219
7.921980495123781,5.511403074660955e-219
7.931982995748937,1.5986828484465238e-218
7.941985496374094,4.632123288690001e-218
7.951987996999249,1.3406504501923773e-217
7.961990497624406,3.875865175401929e-217
7.971992998249562,1.1192817436333048e-216
7.981995498874719,3.228701053591028e-216
7.991997999499874,9.30323321764962e-216
8.002000500125032,2.6776736157935466e-215
8.012003000750187,7.69837442091104e-215
8.022005501375343,2.2108439040398027e-214
8.0320080020005,6.342124922949981e-214
8.042010502625656,1.8173106264111544e-213
8.052013003250812,5.201650911629368e-213
8.062015503875969,1.4872052284576614e-212
8.072018004501125,4.2473521410152337e-212
8.082020505126282,1.211667057150827e-211
8.092023005751438,3.452756873015153e-211
8.102025506376593,9.82802752406442e-211
8.11202800700175,2.7943731410454566e-210
8.122030507626906,7.936337019878544e-210
8.132033008252062,2.251507905710816e-209
8.14203550887722,6.380350277038852e-209
8.152038009502375,1.806064431913048e-208
8.162040510127532,5.106691601636472e-208
8.172043010752688,1.4423268780379335e-207
8.182045511377844,4.0691662857907456e-207
8.192048012003001,1.1467397175218083e-206
8.202050512628157,3.228062605123268e-206
8.212053013253312,9.076882660126358e-206
8.22205551387847,2.549465695671928e-205
8.232058014503625,7.152853072881347e-205
8.242060515128783,2.0045971885378968e-204
8.252063015753938,5.611676301118206e-204
8.262065516379094,1.5691909305533166e-203
8.272068017004251,4.383052283095329e-203
8.282070517629407,1.222911975660411e-202
8.292073018254563,3.4082499009931002e-202
8.30207551887972,9.488233209562838e-202
8.312078019504876,2.638499149011873e-201
8.322080520130033,7.329025880740397e-201
8.332083020755189,2.033542447683282e-200
8.342085521380344,5.636090007666266e-200
8.352088022005502,1.560343765753427e-199
8.362090522630657,4.3149955596881e-199
8.372093023255815,1.1919501984435228e-198
8.38209552388097,3.288921913903612e-198
8.392098024506126,9.064977091255268e-198
8.402100525131283,2.4957297525682443e-197
8.412103025756439,6.863507304022888e-197
8.422105526381594,1.8854383792605241e-196
8.432108027006752,5.173640961633742e-196
8.442110527631908,1.418070854184405e-195
8.452113028257065,3.882551972105293e-195
8.46211552888222,1.0618283788465959e-194
8.472118029507376,2.9007418659803977e-194
8.482120530132534,7.915558145404897e-194
8.49212303075769,2.1576038598115221e-193
8.502125531382845,5.874617368223426e-193
8.512128032008002,1.5977365424322693e-192
8.522130532633158,4.340586959128131e-192
8.532133033258315,1.1779028299688188e-191
8.54213553388347,3.19292105726169e-191
8.552138034508626,8.645390408168005e-191
8.562140535133784,2.338292048715717e-190
8.57214303575894,6.317287047502728e-190
8.582145536384095,1.7048264918628515e-189
8.592148037009252,4.595655622448162e-189
8.602150537634408,1.2374637550123588e-188
8.612153038259565,3.3283977306304226e-188
8.622155538884721,8.942432439213731e-188
8.632158039509877,2.3999038362927875e-187
8.642160540135034,6.4335359945595e-187
8.65216304076019,1.7227543462978534e-186
8.662165541385345,4.608023641146282e-186
8.672168042010503,1.2311862853111323e-185
8.682170542635658,3.2858714350499734e-185
8.692173043260816,8.759818208059907e-185
8.702175543885971,2.3326917286285968e-184
8.712178044511127,6.204936426658353e-184
8.722180545136284,1.6486750095217539e-183
8.73218304576144,4.375729902709351e-183
8.742185546386596,1.1600686562700006e-182
8.752188047011753,3.0720948069541984e-182
8.762190547636909,8.126494992699514e-182
8.772193048262066,2.1472848880517602e-181
8.782195548887222,5.667529666532209e-181
8.792198049512377,1.4942238928192921e-180
8.802200550137535,3.935095640920484e-180
8.81220305076269,1.0351723188209777e-179
8.822205551387846,2.7201180460298613e-179
8.832208052013003,7.139710426377978e-179
8.842210552638159,1.8719368346008085e-178
8.852213053263316,4.902521753145247e-178
8.862215553888472,1.2825243427729818e-177
8.872218054513628,3.351424606610752e-177
8.882220555138785,8.748045671900831e-177
8.89222305576394,2.2809217232785607e-176
8.902225556389096,5.9405611975367504e-176
8.912228057014254,1.545476199617669e-175
8.92223055763941,4.0161962284486447e-175
8.932233058264567,1.0425221317828958e-174
8.942235558889722,2.7031702608287713e-174
8.952238059514878,7.001309516801316e-174
8.962240560140035,1.811352249200525e-173
8.97224306076519,4.681061140257883e-173
8.982245561390348,1.2083798519118348e-172
8.992248062015504,3.115877688475504e-172
9.00225056264066,8.025555324224411e-172
9.012253063265817,2.0648454502774335e-171
9.022255563890972,5.306617406877206e-171
9.032258064516128,1.3622780928770968e-170
9.042260565141286,3.493265048442666e-170
9.05226306576644,8.947775442521993e-170
9.0622655663916,2.2893721063040586e-169
9.072268067016754,5.851072402261932e-169
9.08227056764191,1.49373078933626e-168
9.092273068267067,3.809140313189456e-168
9.102275568892225,9.702851540799373e-168
9.112278069517378,2.4688208806179098e-167
9.122280570142536,6.274766338954775e-167
9.132283070767691,1.5930276595357836e-166
9.142285571392849,4.0398650532084176e-166
9.152288072018004,1.0233594041049889e-165
9.16229057264316,2.5894486161883945e-165
9.172293073268316,6.544917816826913e-165
9.182295573893471,1.6524140781346674e-164
9.192298074518629,4.167267368163002e-164
9.202300575143786,1.0497880762219936e-163
9.212303075768942,2.6416160749251905e-163
9.2223055763941,6.639808529995317e-163
9.232308077019256,1.6670906227166016e-162
9.24231057764441,4.181004723144563e-162
9.252313078269568,1.0474176933558266e-161
9.262315578894723,2.621059942470738e-161
9.27231807951988,6.5516667870899646e-161
9.282320580145036,1.6358536674163638e-160
9.292323080770192,4.0799506146006086e-160
9.30232558139535,1.0164433189347681e-159
9.312328082020503,2.5294682438853376e-159
9.32233058264566,6.287718717048776e-159
9.332333083270818,1.561258400643635e-158
9.342335583895974,3.872347129374044e-158
9.35233808452113,9.59382048128742e-158
